household_key,recency,frequency,monetary,avg_basket,active_days,tenure_days,purchase_rate,avg_items_per_basket,max_items_per_basket,trips_morning,trips_afternoon,trips_evening,unique_stores_visited,top_store_share,coupons_redeemed,coupon_redemption_rate,was_targeted_by_campaign,pct_spend_on_discount,private_label_ratio,top_department,dept_diversity,commodity_diversity,unique_products,return_rate,last_purchase_day,churned,AGE_DESC,MARITAL_STATUS_CODE,INCOME_DESC,HOMEOWNER_DESC,HH_COMP_DESC,HOUSEHOLD_SIZE_DESC,KID_CATEGORY_DESC,has_demographics,recency_log,frequency_log,monetary_log,avg_basket_log,purchase_rate_log,avg_items_per_basket_log,coupon_redemption_rate_log,cluster,segment_name
167,14,15,946.56,63.104000000000006,15,582,0.0257731958762886,19.866666666666667,40.0,3,11,1,3,0.7333333333333333,0.0,0.0,0,0.0931856719963978,0.0849420849420849,GROCERY,10,102,219,0.15,709,0,,,,,,,,0,2.70805020110221,2.772588722239781,6.853890259489926,4.16050676447577,0.0254466656611642,3.0381529894379438,0.0,1,Churn Risk
168,28,34,492.69,14.490882352941176,33,599,0.0567612687813021,505.11764705882354,16985.0,9,14,11,9,0.6176470588235294,0.0,0.0,0,0.1077366076279474,0.28,GROCERY,11,60,125,0.0,700,0,,,,,,,,0,3.367295829986474,3.555348061489413,6.201907789843959,2.7402516155528254,0.0552088240287268,6.226769146331405,0.0,1,Churn Risk
169,14,23,247.53,10.76217391304348,17,554,0.0415162454873646,2909.695652173913,10040.0,4,16,3,1,1.0,0.0,0.0,0,0.0882537110022468,0.2702702702702703,KIOSK-GAS,6,17,26,0.0,675,0,,,,,,,,0,2.70805020110221,3.1780538303479458,5.515563562596163,2.4648887819379306,0.0406775797608157,7.9761473873261375,0.0,1,Churn Risk
170,4,44,2011.6,45.71818181818182,42,581,0.0757314974182444,312.0681818181818,12782.0,9,15,20,6,0.3636363636363636,0.0,0.0,0,0.2044798430789429,0.2946666666666667,GROCERY,12,137,569,0.0666666666666666,693,0,25-34,A,100-124K,Homeowner,2 Adults Kids,4,2,1,1.6094379124341005,3.80666248977032,7.607182697499232,3.8441334211998135,0.0730008928844902,5.746421000102854,0.0,2,Occasional Shoppers
171,22,19,350.61,18.453157894736844,18,532,0.0357142857142857,9.31578947368421,43.0,6,3,7,5,0.5789473684210527,0.0,0.0,0,0.1764498625889648,0.2828947368421052,GROCERY,8,71,140,0.12,701,0,,,,,,,,0,3.1354942159291497,2.995732273553991,5.862522606817267,2.9680094165121305,0.03509131981127,2.333675680064077,0.0,1,Churn Risk
172,5,135,1366.44,10.121777777777778,86,554,0.243682310469314,991.7111111111112,4453.0,8,9,117,2,0.9703703703703704,0.0,0.0,0,0.0893435521492835,0.4908424908424908,KIOSK-GAS,10,66,137,0.0,709,0,,,,,,,,0,1.791759469228055,4.912654885736052,7.220695657648013,2.408905148146572,0.2180765842663747,6.900439696351724,0.0,2,Occasional Shoppers
173,227,10,234.97,23.497,10,551,0.0181488203266787,12.1,37.0,2,7,1,3,0.6,0.0,0.0,0,0.1511812730294054,0.4074074074074074,GROCERY,7,28,51,0.0,394,1,,,,,,,,0,5.429345628954441,2.3978952727983707,5.463704678301283,3.198550661073601,0.0179860963697818,2.5726122302071057,0.0,1,Churn Risk
174,137,26,1114.61,42.869615384615386,26,561,0.0463458110516934,22.884615384615383,66.0,5,17,4,1,1.0,0.0,0.0,0,0.1765162205492305,0.4423963133640553,GROCERY,9,76,295,0.037037037037037,669,0,,,,,,,,0,4.927253685157205,3.295836866004329,7.017156619499462,3.781221947977972,0.0453039143054001,3.1732345439119967,0.0,1,Churn Risk
175,14,48,1067.16,22.2325,43,614,0.0781758957654723,14.291666666666666,75.0,3,13,32,1,1.0,0.0,0.0,0,0.1308285618876192,0.299781181619256,GROCERY,9,98,299,0.0784313725490196,655,0,,,,,,,,0,2.70805020110221,3.8918202981106265,6.973692821033415,3.1455521604493573,0.0752706277898657,2.7273080177066245,0.0,1,Churn Risk
176,10,23,788.29,34.27347826086957,22,507,0.0453648915187376,2842.217391304348,16093.0,5,10,8,6,0.3043478260869565,0.0,0.0,0,0.1609294503342274,0.3059360730593607,GROCERY,11,77,176,0.0434782608695652,611,1,,,,,,,,0,2.3978952727983707,3.1780538303479458,6.671133807180152,3.5631313574991963,0.0443660029549843,7.952691574188217,0.0,1,Churn Risk
177,19,47,991.52,21.09617021276596,43,570,0.0824561403508772,835.2127659574468,14045.0,9,14,24,6,0.7659574468085106,0.0,0.0,0,0.1761499601169901,0.180064308681672,GROCERY,12,101,265,0.06,692,0,,,,,,,,0,2.995732273553991,3.871201010907891,6.900247163491815,3.0954042999666447,0.0792326630767919,6.728883085437654,0.0,1,Churn Risk
178,4,65,1092.47,16.80723076923077,58,596,0.1090604026845637,7.507692307692308,25.0,58,5,2,4,0.5538461538461539,0.0,0.0,0,0.137001342918082,0.1156069364161849,DRUG GM,7,84,228,0.0588235294117647,711,0,25-34,A,25-34K,Homeowner,1 Adult Kids,5+,3+,1,1.6094379124341005,4.189654742026425,6.997111404898231,2.879604597802311,0.1035131727863365,2.1409707316266977,0.0,1,Churn Risk
179,99,38,620.5600000000001,16.330526315789474,37,548,0.0693430656934306,7.578947368421052,39.0,5,14,19,3,0.4210526315789473,0.0,0.0,1,0.1863322275689354,0.2146596858638743,GROCERY,6,52,141,0.0263157894736842,522,1,,,,,,,,0,4.605170185988092,3.6635616461296463,6.432232446918533,2.8524694734792444,0.067044502628997,2.1493112216403216,0.0,1,Churn Risk
180,15,62,1977.76,31.89935483870968,52,520,0.1192307692307692,41.096774193548384,1707.0,12,18,31,5,0.6451612903225806,0.0,0.0,1,0.1560837191440336,0.3628158844765343,GROCERY,13,126,430,0.0294117647058823,696,0,,,,,,,,0,2.772588722239781,4.143134726391533,7.590225664877967,3.493453047813389,0.1126416361559647,3.739971115271648,0.0,2,Occasional Shoppers
181,29,39,1670.82,42.84153846153846,26,576,0.0677083333333333,3854.6666666666665,19823.0,18,21,0,2,0.9743589743589745,0.0,0.0,1,0.1751195983273513,0.3613595706618962,GROCERY,13,105,361,0.0769230769230769,592,1,,,,,,,,0,3.4011973816621555,3.688879454113936,7.421668132346985,3.780581734668609,0.0655146071106266,8.257299206627291,0.0,2,Occasional Shoppers
182,21,32,1047.56,32.73625,30,592,0.054054054054054,20.28125,62.0,2,12,17,8,0.59375,0.0,0.0,0,0.2023209417784749,0.3618421052631579,GROCERY,10,69,268,0.1388888888888889,656,0,,,,,,,,0,3.091042453358316,3.49650756146648,6.95517307331129,3.518572926898186,0.0526437334854219,3.057826403349786,0.0,1,Churn Risk
183,15,129,1529.29,11.854961240310075,104,609,0.2118226600985221,6.10077519379845,95.0,15,49,65,5,0.8527131782945736,0.0,0.0,1,0.1110639633565067,0.2781818181818182,GROCERY,11,93,343,0.0367647058823529,674,0,,,,,,,,0,2.772588722239781,4.867534450455582,7.333212538909234,2.553729825568233,0.1921255568905754,1.960203960312458,0.0,2,Occasional Shoppers
184,1,218,5881.01,26.97711009174312,163,522,0.4176245210727969,2049.321100917431,18190.0,55,88,75,14,0.3577981651376147,4.0,0.018348623853211,1,0.1277778766521914,0.3424124513618677,GROCERY,16,155,704,0.0700389105058365,711,0,45-54,U,25-34K,Unknown,Single Male,1,None/Unknown,1,0.6931471805599453,5.389071729816501,8.6796538192145,3.3313866791190745,0.3489825983155767,7.625751694460406,0.0181823190831904,0,Premium Loyalists
185,28,57,1599.17,28.05561403508772,46,582,0.0979381443298969,1458.6140350877192,12979.0,22,14,21,1,1.0,0.0,0.0,1,0.2251407583994727,0.2116504854368932,GROCERY,13,113,383,0.0294117647058823,705,0,,,,,,,,0,3.367295829986474,4.060443010546419,7.377865152583741,3.369211718846616,0.0934340066460969,7.285927320224283,0.0,2,Occasional Shoppers
186,232,2,54.150000000000006,27.075000000000003,2,520,0.0038461538461538,8.5,9.0,1,1,0,2,0.5,0.0,0.0,0,0.0387005148233623,0.0909090909090909,GROCERY,3,7,11,0.0,706,0,,,,,,,,0,5.4510384535657,1.0986122886681098,4.010056745699512,3.334879500624507,0.0038387763071656,2.2512917986064958,0.0,1,Churn Risk
187,14,48,560.78,11.682916666666666,41,585,0.082051282051282,7.5625,78.0,18,10,20,6,0.4583333333333333,0.0,0.0,1,0.211789840609451,0.4375,GROCERY,10,87,231,0.0,705,0,,,,,,,,0,2.70805020110221,3.8918202981106265,6.3311103141788525,2.540255943588793,0.0788585749123196,2.1473922035883435,0.0,2,Occasional Shoppers
188,0,37,1708.32,46.17081081081081,33,561,0.0659536541889483,23.10810810810811,102.0,5,10,22,6,0.5135135135135135,0.0,0.0,1,0.2050443239721724,0.3105924596050269,GROCERY,9,96,450,0.0232558139534883,696,0,,,,,,,,0,0.0,3.6375861597263857,7.443850909589961,3.853775286268872,0.0638698484279354,3.182548219935785,0.0,2,Occasional Shoppers
189,11,33,730.6,22.139393939393937,33,542,0.0608856088560885,887.3939393939394,17487.0,15,16,2,3,0.696969696969697,0.0,0.0,0,0.1032612030979588,0.2227722772277227,GROCERY,10,58,138,0.0,692,0,,,,,,,,0,2.4849066497880004,3.5263605246161616,6.595233916516711,3.141536530385112,0.0591040393577042,6.789415270063121,0.0,1,Churn Risk
190,26,22,656.86,29.85727272727273,18,520,0.0423076923076923,12.136363636363637,61.0,1,14,7,5,0.5909090909090909,0.0,0.0,0,0.1663684243924106,0.2981651376146789,GROCERY,11,74,195,0.0434782608695652,669,0,,,,,,,,0,3.295836866004329,3.1354942159291497,6.488992142729983,3.429372467374204,0.0414371898641731,2.5753842347541163,0.0,1,Churn Risk
191,6,20,374.72,18.736,16,598,0.0334448160535117,627.6,12380.0,12,4,4,6,0.3,0.0,0.0,0,0.2302066642014873,0.1716417910447761,GROCERY,9,54,130,0.0294117647058823,708,0,,,,,,,,0,1.9459101490553128,3.044522437723423,5.928844185126315,2.982444379227056,0.032897703507059,6.443495124363468,0.0,1,Churn Risk
192,10,78,3278.73,42.035,77,575,0.1356521739130435,16.794871794871796,39.0,29,43,6,1,1.0,2.0,0.0256410256410256,1,0.1292085742438045,0.1569173630454967,GROCERY,9,112,442,0.0421052631578947,710,0,45-54,A,35-49K,Homeowner,Single Male,2,None/Unknown,1,2.3978952727983707,4.3694478524670215,8.095516380916782,3.762013738101438,0.1272070884790806,2.878910314377158,0.0253178079842898,2,Occasional Shoppers
193,11,119,4456.71,37.451344537815125,89,589,0.2020373514431239,5690.436974789916,30056.519999999997,33,45,41,9,0.7815126050420168,0.0,0.0,1,0.1085028795010331,0.2311377245508982,GROCERY,12,110,471,0.0220588235294117,694,0,45-54,A,75-99K,Homeowner,2 Adults No Kids,2,None/Unknown,1,2.4849066497880004,4.787491742782046,8.402390460237225,3.649393663814005,0.184017910042133,8.646718039136344,0.0,2,Occasional Shoppers
194,25,58,1494.81,25.772586206896555,52,584,0.0993150684931506,367.0,10969.0,15,21,22,4,0.5172413793103449,0.0,0.0,1,0.1246801309340469,0.1937377690802348,GROCERY,15,126,402,0.1095890410958904,710,0,,,,,,,,0,3.258096538021482,4.07753744390572,7.310423145120967,3.287378461267037,0.0946873208617341,5.908082938168931,0.0,2,Occasional Shoppers
195,23,85,3837.23,45.143882352941176,66,574,0.1480836236933798,3515.0117647058823,15896.0,6,65,14,5,0.9176470588235294,0.0,0.0,1,0.208611327089774,0.3375,GROCERY,12,145,672,0.0659340659340659,711,0,,,,,,,,0,3.1780538303479458,4.454347296253507,8.252766601817427,3.831764392095719,0.1380941381829408,8.165082604847786,0.0,2,Occasional Shoppers
196,0,172,4966.6,28.875581395348835,150,553,0.3110307414104882,301.5174418604651,13831.0,21,65,84,2,0.9011627906976744,5.0,0.0290697674418604,1,0.1930932184802546,0.2818590704647676,GROCERY,14,146,1045,0.1397849462365591,711,0,,,,,,,,0,0.0,5.153291594497779,8.510692105073877,3.397041470994492,0.27081365333234,5.712138934851537,0.028655255760376,0,Premium Loyalists
197,6,44,1620.5,36.82954545454545,42,542,0.081180811808118,17.09090909090909,74.0,5,14,25,3,0.9545454545454546,0.0,0.0,0,0.0987258135383006,0.1072664359861591,GROCERY,7,79,239,0.0,710,0,,,,,,,,0,1.9459101490553128,3.80666248977032,7.391106925747373,3.6330904230968186,0.0780537881373664,2.8954095519261216,0.0,1,Churn Risk
198,0,440,7704.71,17.510704545454544,221,541,0.8133086876155268,8.811363636363636,77.0,39,196,203,3,0.9863636363636364,0.0,0.0,1,0.1740809227487364,0.3031404958677686,GROCERY,17,191,1628,0.0455531453362256,709,0,35-44,A,Under 15K,Homeowner,2 Adults Kids,3,1,1,0.0,6.089044875446846,8.949716891464726,2.9183491888245383,0.5951531807188815,2.2835412686431704,0.0,0,Premium Loyalists
199,2,47,463.2,9.855319148936172,46,550,0.0854545454545454,5.319148936170213,20.0,35,10,2,1,1.0,0.0,0.0,0,0.1837741634213818,0.2125,GROCERY,8,53,121,0.037037037037037,701,0,,,,,,,,0,1.0986122886681098,3.871201010907891,6.140315493840337,2.3846552039976525,0.0819988351660854,1.843584537092641,0.0,1,Churn Risk
200,0,59,967.27,16.394406779661022,44,600,0.0983333333333333,7.47457627118644,98.0,8,22,29,1,1.0,0.0,0.0,1,0.1321040825482279,0.3832335329341317,GROCERY,9,101,280,0.05,710,0,,,,,,,,0,0.0,4.0943445622221,6.875510974003893,2.856148705099767,0.0937938792863608,2.137070654516472,0.0,2,Occasional Shoppers
201,4,31,908.81,29.31645161290323,28,503,0.0616302186878727,14.709677419354838,45.0,8,13,10,3,0.9032258064516128,0.0,0.0,0,0.216799669073924,0.3833333333333333,GROCERY,11,65,192,0.0,704,0,45-54,A,15-24K,Homeowner,2 Adults Kids,5+,3+,1,1.6094379124341005,3.4657359027997265,6.813235786502186,3.4116905226887804,0.0598056688604556,2.7542769185974434,0.0,1,Churn Risk
202,20,34,753.88,22.172941176470587,32,562,0.0604982206405693,626.8529411764706,9308.0,10,16,7,3,0.9411764705882352,0.0,0.0,0,0.1114201859949788,0.2935323383084577,GROCERY,12,88,181,0.1351351351351351,696,0,,,,,,,,0,3.044522437723423,3.555348061489413,6.62655879621931,3.1429852693813323,0.0587388171716586,6.442305968944938,0.0,1,Churn Risk
203,38,35,815.2,23.29142857142857,29,514,0.0680933852140077,1894.2571428571428,11855.0,8,9,18,2,0.8857142857142857,0.0,0.0,0,0.1303420171115236,0.4596491228070175,GROCERY,11,84,244,0.0476190476190476,710,0,,,,,,,,0,3.6635616461296463,3.58351893845611,6.704659422971705,3.190123554435276,0.0658751760543655,7.547109803749858,0.0,1,Churn Risk
204,1,43,801.02,18.628372093023252,39,529,0.0812854442344045,970.4651162790698,28734.0,16,16,11,7,0.6744186046511628,0.0,0.0,0,0.2003474059358496,0.2350993377483443,GROCERY,12,84,268,0.087719298245614,706,0,,,,,,,,0,0.6931471805599453,3.784189633918261,6.687133545211436,2.976976075304097,0.0781505595214985,6.878805361100324,0.0,1,Churn Risk
205,0,85,2665.39,31.35752941176471,64,556,0.1528776978417266,124.62352941176472,9573.0,20,9,55,5,0.7058823529411765,0.0,0.0,1,0.112764009786462,0.2056921086675291,GROCERY,15,132,486,0.0754716981132075,708,0,,,,,,,,0,0.0,4.454347296253507,7.88848077661146,3.476846742296871,0.1422611626700876,4.833289572569815,0.0,2,Occasional Shoppers
206,339,14,363.77,25.983571428571427,12,561,0.0249554367201426,11.5,48.0,4,2,8,2,0.7857142857142857,0.0,0.0,0,0.1634009475185134,0.3284671532846715,GROCERY,7,61,114,0.1333333333333333,655,0,,,,,,,,0,5.828945617610208,2.70805020110221,5.899267017976436,3.29522821520554,0.0246491352746541,2.525728644308256,0.0,1,Churn Risk
207,0,19,952.3,50.12105263157895,18,558,0.0340501792114695,672.7894736842105,4810.0,3,9,7,8,0.2631578947368421,0.0,0.0,0,0.1080577331947137,0.3387096774193548,GROCERY,13,97,298,0.0,653,0,,,,,,,,0,0.0,2.995732273553991,6.8599296494995325,3.934196401241844,0.0334833041267886,6.512917708535508,0.0,1,Churn Risk
208,1,113,3630.34,32.12690265486726,106,572,0.1975524475524475,1541.849557522124,27848.0,65,22,26,4,0.9292035398230089,6.0,0.0530973451327433,1,0.2261927345663354,0.1325301204819277,GROCERY,9,117,435,0.1,701,0,45-54,U,50-74K,Homeowner,2 Adults No Kids,2,None/Unknown,1,0.6931471805599453,4.736198448394496,8.197357005146783,3.500345721294353,0.1802798468824274,7.341386347624066,0.0517356743991888,2,Occasional Shoppers
209,2,163,5574.2300000000005,34.19773006134969,122,526,0.3098859315589353,1597.355828220859,15368.0,66,78,19,4,0.7975460122699386,0.0,0.0,1,0.1595519001274039,0.4673668417104276,GROCERY,16,127,751,0.086734693877551,710,0,45-54,U,25-34K,Homeowner,2 Adults Kids,3,1,1,1.0986122886681098,5.099866427824199,8.626088851082711,3.560981593631208,0.2699400582759487,7.376730772515476,0.0,0,Premium Loyalists
210,1,120,3080.95,25.67458333333333,106,603,0.1990049751243781,12.591666666666669,51.0,16,79,24,5,0.8,0.0,0.0,1,0.2021240780641419,0.323394495412844,GROCERY,15,147,700,0.0544217687074829,708,0,,,,,,,,0,0.6931471805599453,4.795790545596741,8.033317792516796,3.283711176947109,0.1814920254315792,2.609456859838968,0.0,2,Occasional Shoppers
211,2,84,2012.69,23.96059523809524,81,530,0.1584905660377358,14.761904761904765,65.0,35,32,17,4,0.75,0.0,0.0,1,0.1490366524465265,0.1391941391941392,GROCERY,8,84,309,0.0178571428571428,710,0,65+,A,35-49K,Homeowner,Single Female,2,None/Unknown,1,1.0986122886681098,4.442651256490317,7.607724138889012,3.217298390896973,0.1471179216009749,2.75759593765364,0.0,2,Occasional Shoppers
212,7,102,2829.88,27.743921568627453,97,620,0.164516129032258,398.8333333333333,14775.0,16,58,27,7,0.8725490196078431,0.0,0.0,1,0.1303407180678608,0.2110009017132552,GROCERY,13,161,811,0.036697247706422,697,0,35-44,U,Under 15K,Unknown,Single Female,1,None/Unknown,1,2.079441541679836,4.634728988229636,7.948342896364693,3.358426321190304,0.152305660853689,5.99104779361164,0.0,2,Occasional Shoppers
213,99,8,523.87,65.48374999999999,7,541,0.0147874306839186,42.625,120.0,3,3,2,2,0.875,0.0,0.0,0,0.132277673794577,0.2543103448275862,GROCERY,8,72,203,0.0,675,0,,,,,,,,0,4.605170185988092,2.19722457733622,6.263150612881346,4.196957556898563,0.0146791626630491,3.7756303805225913,0.0,1,Churn Risk
214,6,75,2339.81,31.19746666666667,74,508,0.1476377952755905,14.613333333333332,37.0,9,17,49,3,0.9466666666666668,1.0,0.0133333333333333,1,0.1598467493482897,0.143312101910828,GROCERY,9,114,422,0.1046511627906976,704,0,55-64,B,Under 15K,Homeowner,2 Adults No Kids,2,None/Unknown,1,1.9459101490553128,4.330733340286331,7.75825230230048,3.471887774507086,0.1377057387720104,2.748125250061407,0.0132452267500206,2,Occasional Shoppers
215,4,119,1422.75,11.955882352941176,106,559,0.2128801431127012,397.3529411764706,9966.0,46,37,36,20,0.2352941176470588,2.0,0.0168067226890756,1,0.1526357480211788,0.4199134199134199,GROCERY,14,121,424,0.0352112676056338,711,0,,,,,,,,0,1.6094379124341005,4.787491742782046,7.261049514761392,2.561549920760073,0.1929978147852964,5.98733839919681,0.0166670524852117,0,Premium Loyalists
216,1,104,2370.87,22.79682692307692,94,618,0.1682847896440129,8.759615384615385,70.0,16,25,63,9,0.7596153846153846,0.0,0.0,1,0.1048726893802102,0.1186161449752883,GROCERY,16,117,333,0.0166666666666666,711,0,35-44,U,50-74K,Homeowner,Unknown,1,None/Unknown,1,0.6931471805599453,4.653960350157523,7.771433952544882,3.169552249229393,0.1555366814351354,2.278252992334515,0.0,2,Occasional Shoppers
217,1,53,1993.94,37.62150943396227,47,545,0.0972477064220183,2987.849056603773,13861.0,6,22,25,2,0.9433962264150944,0.0,0.0,1,0.1967627841023533,0.2052067381316998,GROCERY,16,126,401,0.0307692307692307,691,0,,,,,,,,0,0.6931471805599453,3.9889840465642745,7.598369253683726,3.6538093604924833,0.0928049592873876,8.002643661378068,0.0,2,Occasional Shoppers
218,1,146,8056.87,55.184041095890414,123,512,0.28515625,5666.383561643836,30056.519999999997,42,58,45,2,0.8356164383561644,0.0,0.0,1,0.0925006476610986,0.2294797687861271,GROCERY,18,159,969,0.048780487804878,711,0,45-54,A,15-24K,Homeowner,2 Adults No Kids,2,None/Unknown,1,0.6931471805599453,4.990432586778736,8.99440453258566,4.028632750308296,0.2508803062858094,8.64248283724674,0.0,0,Premium Loyalists
219,2,186,9785.16,52.608387096774194,170,561,0.3315508021390374,631.2258064516129,14964.0,114,69,3,7,0.7096774193548387,0.0,0.0,1,0.108981159152394,0.2320689655172413,GROCERY,19,183,1196,0.0614035087719298,709,0,55-64,A,150-174K,Homeowner,2 Adults No Kids,2,None/Unknown,1,1.0986122886681098,5.231108616854587,9.188724421603006,3.981705531521799,0.286344279610121,6.449246619023714,0.0,0,Premium Loyalists
220,2,86,2446.97,28.453139534883725,70,583,0.1475128644939965,2458.2093023255816,13545.0,3,29,54,4,0.9418604651162792,0.0,0.0,1,0.1642319686045201,0.5036319612590799,GROCERY,13,126,475,0.0549450549450549,679,0,45-54,A,35-49K,Homeowner,2 Adults No Kids,2,None/Unknown,1,1.0986122886681098,4.465908118654584,7.803014388655164,3.3828005100143907,0.137596873777736,7.807595155440475,0.0,2,Occasional Shoppers
221,5,69,2445.87,35.447391304347825,63,524,0.1316793893129771,596.2608695652174,11671.0,14,42,13,3,0.8405797101449275,0.0,0.0,1,0.1871809698516509,0.4734848484848485,GROCERY,9,96,596,0.1265822784810126,695,0,65+,U,15-24K,Unknown,Unknown,1,None/Unknown,1,1.791759469228055,4.248495242049359,7.802564935754347,3.5958698867397785,0.1237027146766832,6.392353985396055,0.0,2,Occasional Shoppers
222,22,113,5228.65,46.271238938053095,101,576,0.1961805555555555,1766.0442477876106,15345.0,2,81,30,8,0.6991150442477876,1.0,0.0088495575221238,1,0.1022574696697583,0.5783375314861461,GROCERY,15,140,823,0.0692307692307692,709,0,35-44,A,35-49K,Unknown,2 Adults No Kids,2,None/Unknown,1,3.1354942159291497,4.736198448394496,8.5620996332135,3.855902054278748,0.1791336103177673,7.477063513198933,0.0088106296821548,0,Premium Loyalists
223,11,105,2558.61,24.36771428571428,90,610,0.1721311475409836,226.92380952380952,10003.0,9,48,46,10,0.3238095238095238,0.0,0.0,1,0.147058921576798,0.3184438040345821,GROCERY,13,127,550,0.059322033898305,698,0,,,,,,,,0,2.4849066497880004,4.663439094112067,7.84761018211812,3.2334772743893616,0.1588235855266507,5.429011404352399,0.0,2,Occasional Shoppers
224,4,45,1356.83,30.151777777777777,43,573,0.0785340314136125,18.288888888888888,132.0,18,15,12,6,0.4,0.0,0.0,0,0.247622533118183,0.4626865671641791,GROCERY,12,100,392,0.0714285714285714,706,0,,,,,,,,0,1.6094379124341005,3.828641396489095,7.213643116188202,3.438871315122691,0.0756027407429512,2.9595292248900305,0.0,1,Churn Risk
225,15,41,672.57,16.404146341463413,39,568,0.0721830985915493,7.292682926829267,24.0,2,14,25,4,0.6097560975609756,0.0,0.0,0,0.1361914180398402,0.2204724409448819,GROCERY,7,81,191,0.0,674,0,,,,,,,,0,2.772588722239781,3.737669618283368,6.512591925119222,2.856708473319027,0.0696968489887456,2.1153735509058995,0.0,1,Churn Risk
226,217,45,1086.8,24.151111111111117,37,605,0.0743801652892562,984.7111111111112,10005.0,15,17,12,5,0.8444444444444444,0.0,0.0,1,0.1819653005155997,0.5129533678756477,GROCERY,8,85,245,0.0,668,0,,,,,,,,0,5.384495062789089,3.828641396489095,6.99191258698886,3.224902074938104,0.0717439048588413,6.893363320912935,0.0,2,Occasional Shoppers
227,7,110,1159.75,10.543181818181818,105,566,0.1943462897526501,162.8090909090909,9404.0,8,53,49,7,0.8,0.0,0.0,1,0.3222790357925493,0.4607843137254901,GROCERY,7,34,256,0.1037037037037037,705,0,,,,,,,,0,2.079441541679836,4.709530201312334,7.056821626900031,2.446094943888938,0.1775989978397811,5.098701669934398,0.0,2,Occasional Shoppers
228,5,75,2258.32,30.110933333333328,68,541,0.1386321626617375,1120.1066666666666,14430.0,26,31,18,7,0.4533333333333333,0.0,0.0,1,0.1841653691507924,0.3463268365817091,DRUG GM,12,124,519,0.0689655172413793,707,0,,,,,,,,0,1.791759469228055,4.330733340286331,7.722819162035619,3.4375593115309893,0.1298276846870382,7.022071571682467,0.0,2,Occasional Shoppers
229,16,39,991.13,25.41358974358974,37,585,0.0666666666666666,13.64102564102564,56.0,7,4,28,3,0.9230769230769232,0.0,0.0,0,0.2491268740956233,0.4507936507936508,GROCERY,8,89,220,0.15,692,0,,,,,,,,0,2.833213344056216,3.688879454113936,6.89985414708588,3.2738786407220024,0.0645385211375711,2.683827563526364,0.0,1,Churn Risk
230,0,141,3959.7,28.082978723404253,122,519,0.2716763005780346,1031.290780141844,15917.0,25,74,41,5,0.4042553191489361,0.0,0.0,1,0.1850255624984563,0.2959856201318154,GROCERY,13,131,884,0.0654761904761904,711,0,25-34,U,25-34K,Unknown,Single Female,1,None/Unknown,1,0.0,4.955827057601261,8.284176056303728,3.370153079448549,0.2403359518545825,6.939535670056908,0.0,0,Premium Loyalists
231,168,9,325.68,36.18666666666666,8,592,0.0152027027027027,2151.4444444444443,12259.0,3,1,5,5,0.3333333333333333,0.0,0.0,0,0.2480258600785038,0.2912621359223301,GROCERY,8,46,90,0.1111111111111111,453,1,,,,,,,,0,5.1298987149230735,2.302585092994046,5.788981098490075,3.6159502740911775,0.0150882996512018,7.6743594261869,0.0,1,Churn Risk
232,0,615,12359.78,20.09720325203252,285,548,1.1222627737226278,808.0,24641.0,132,196,278,2,0.9869918699186992,1.0,0.0016260162601626,1,0.1482428405642095,0.3934217236104028,GROCERY,17,206,1882,0.0681458003169572,672,0,35-44,U,35-49K,Unknown,2 Adults No Kids,2,None/Unknown,1,0.0,6.423246963533519,9.422283835816648,3.0491404843998144,0.7524828655706489,6.695798917058491,0.0016246957270019,0,Premium Loyalists
233,1,8,158.47,19.80875,7,515,0.0155339805825242,10.75,48.0,4,3,1,3,0.5,0.0,0.0,0,0.1384222258467895,0.1627906976744186,GROCERY,5,23,38,0.0666666666666666,696,0,,,,,,,,0,0.6931471805599453,2.19722457733622,5.071855816759881,3.035373571326084,0.0154145634011867,2.463853240590168,0.0,1,Churn Risk
234,84,18,255.37,14.187222222222225,17,545,0.0330275229357798,7.333333333333333,32.0,0,2,15,4,0.3333333333333333,0.0,0.0,0,0.1588603425559947,0.4322033898305085,GROCERY,7,47,108,0.0526315789473684,696,0,,,,,,,,0,4.442651256490317,2.9444389791664403,5.5466217135207465,2.720454431038672,0.0324938334764463,2.120263536200091,0.0,1,Churn Risk
235,6,184,11187.31,60.80059782608696,167,610,0.3016393442622951,2373.467391304348,17181.0,49,80,55,9,0.4945652173913043,0.0,0.0,1,0.0884557220286614,0.2246520874751491,GROCERY,19,186,1332,0.02,708,0,35-44,A,250K+,Homeowner,2 Adults Kids,5+,3+,1,1.9459101490553128,5.220355825078324,9.322624762196831,4.123913037978134,0.2636245040797788,7.772528435026633,0.0,0,Premium Loyalists
236,12,39,1372.46,35.19128205128205,39,572,0.0681818181818181,17.384615384615383,57.0,7,24,8,5,0.4102564102564102,0.0,0.0,1,0.2202596369627588,0.2710843373493976,GROCERY,13,114,375,0.1702127659574468,708,0,,,,,,,,0,2.5649493574615367,3.688879454113936,7.225088382431968,3.588818262515521,0.0659579677917974,2.911514194469974,0.0,2,Occasional Shoppers
237,154,5,413.83,82.76599999999999,5,507,0.009861932938856,37.6,77.0,0,1,3,1,1.0,0.0,0.0,0,0.14162742942482,0.3423423423423423,GROCERY,9,58,106,0.0,654,0,,,,,,,,0,5.043425116919247,1.791759469228055,6.0278687977516885,4.428027197234566,0.0098136214483246,3.653252276470785,0.0,1,Churn Risk
